"['tt0054177', ""['Drama', 'War']"", 'Le petit soldat', '1963-01-25', '7.3']","[['Lila Herman', 'editor'], ['Anna Karina', 'actress'], ['Michel Subor', 'actor'], ['Henri-Jacques Huet', 'actor'], ['Paul Beauvais', 'actor'], ['Jean-Luc Godard', 'director'], ['Georges de Beauregard', 'producer'], ['Maurice Leroux', 'composer'], ['Raoul Coutard', 'cinematographer'], ['Agnès Guillemot', 'editor']]"
"['tt0054189', ""['Crime', 'Drama', 'Thriller']"", 'Plein soleil', '1960-03-10', '7.3']","[['Goffredo Lombardo', 'producer'], ['Alain Delon', 'actor'], ['Maurice Ronet', 'actor'], ['Marie Laforêt', 'actress'], ['Erno Crisa', 'actor'], ['René Clément', 'director'], ['Patricia Highsmith', 'writer'], ['Paul Gégauff', 'writer'], ['Raymond Hakim', 'producer'], ['Robert Hakim', 'producer']]"
"['tt0054205', ""['Documentary']"", 'Primary', '1960-01-01', '7.0']","[['Philleo Nash', 'self'], ['Robert Drew', 'self'], ['Hubert H. Humphrey', 'self'], ['Muriel Buck Humphrey', 'self'], ['Joseph Julian', 'self'], ['Richard Leacock', 'cinematographer'], ['Albert Maysles', 'cinematographer'], ['Jacqueline Kennedy', 'self'], ['John F. Kennedy', 'self'], ['Robert F. Kennedy', 'self']]"
"['tt0054209', ""['Thriller']"", 'Private Property', '1960-01-20', '7.5']","[['Jules Maitland', 'actor'], ['Kate Manx', 'actress'], ['Corey Allen', 'actor'], ['Warren Oates', 'actor'], ['Jerome Cowan', 'actor'], ['Leslie Stevens', 'director'], ['Stanley Colbert', 'producer'], ['Ted D. McCord', 'cinematographer'], ['Jerry Young', 'editor'], ['Robert Wark', 'actor']]"
"['tt0054215', ""['Drama', 'Horror', 'Thriller']"", 'Psycho', '1960-06-16', '8.3']","[['George Tomasini', 'editor'], ['Anthony Perkins', 'actor'], ['Janet Leigh', 'actress'], ['Vera Miles', 'actress'], ['John Gavin', 'actor'], ['Alfred Hitchcock', 'director'], ['Joseph Stefano', 'writer'], ['Robert Bloch', 'writer'], ['Bernard Herrmann', 'composer'], ['John L. Russell', 'cinematographer']]"
"['tt0054244', ""['Drama', 'Thriller']"", 'Suspect', '1960-01-01', '7.2']","[['John Jympson', 'editor'], ['Tony Britton', 'actor'], ['Virginia Maskell', 'actress'], ['Ian Bannen', 'actor'], ['Peter Cushing', 'actor'], ['John Boulting', 'director'], ['Roy Boulting', 'director'], ['Nigel Balchin', 'writer'], ['Jeffrey Dell', 'writer'], ['Mutz Greenbaum', 'cinematographer']]"
"['tt0054248', ""['Crime', 'Drama', 'Thriller']"", 'Rocco e i suoi fratelli', '1960-10-06', '7.7']","[['Enrico Medioli', 'writer'], ['Alain Delon', 'actor'], ['Renato Salvatori', 'actor'], ['Annie Girardot', 'actress'], ['Claudia Cardinale', 'actress'], ['Luchino Visconti', 'director'], [""Suso Cecchi D'Amico"", 'writer'], ['Vasco Pratolini', 'writer'], ['Pasquale Festa Campanile', 'writer'], ['Massimo Franciosa', 'writer']]"
"['tt0054331', ""['Action', 'Drama', 'History']"", 'Spartacus', '1960-10-06', '7.3']","[['Edward Lewis', 'producer'], ['Kirk Douglas', 'actor'], ['Laurence Olivier', 'actor'], ['Jean Simmons', 'actress'], ['Charles Laughton', 'actor'], ['Stanley Kubrick', 'director'], ['Dalton Trumbo', 'writer'], ['Howard Fast', 'writer'], ['Peter Ustinov', 'writer'], ['Calder Willingham', 'writer']]"
"['tt0054357', ""['Adventure', 'Family']"", 'Swiss Family Robinson', '1960-12-21', '7.0']","[['Harry Waxman', 'cinematographer'], ['John Mills', 'actor'], ['Dorothy McGuire', 'actress'], ['James MacArthur', 'actor'], ['Janet Munro', 'actress'], ['Ken Annakin', 'director'], ['Lowell S. Hawley', 'writer'], ['Johann David Wyss', 'writer'], ['Bill Anderson', 'producer'], ['William Alwyn', 'composer']]"
"['tt0054367', ""['Comedy']"", 'Tall Story', '1960-04-06', '10.0']","[['Cyril J. Mockridge', 'composer'], ['Anthony Perkins', 'actor'], ['Jane Fonda', 'actress'], ['Ray Walston', 'actor'], ['Marc Connelly', 'actor'], ['Joshua Logan', 'director'], ['Julius J. Epstein', 'writer'], ['Howard Lindsay', 'writer'], ['Russel Crouse', 'writer'], ['Howard Nemerov', 'writer']]"
"['tt0054371', ""['Mystery', 'Crime', 'Thriller']"", 'Die 1000 Augen des Dr. Mabuse', '1960-09-13', '7.1']","[['Gerhard Becker', 'composer'], ['Dawn Addams', 'actress'], ['Peter van Eyck', 'actor'], ['Gert Fröbe', 'actor'], ['Wolfgang Preiss', 'actor'], ['Fritz Lang', 'director'], ['Heinz Oskar Wuttig', 'writer'], ['Jan Fethke', 'writer'], ['Norbert Jacques', 'writer'], ['Artur Brauner', 'producer']]"
"['tt0054377', ""['Fantasy', 'Drama']"", ""Le Testament d'Orphée"", '1960-02-18', '7.8']","[['Yul Brynner', 'actor'], ['Jean Cocteau', 'self'], ['Françoise Arnoul', 'actress'], ['Claudine Auger', 'actress'], ['Charles Aznavour', 'actor'], ['Roland Pontoizeau', 'cinematographer'], ['Marie-Josèphe Yoyotte', 'editor'], ['Pierre Guffroy', 'production_designer'], ['Brigitte Bardot', 'actress'], ['Lucia Bosé', 'actress']]"
"['tt0054387', ""['Thriller', 'Adventure', 'Fantasy', 'Science Fiction', 'Romance']"", 'The Time Machine', '1960-08-17', '7.5']","[['George Tomasini', 'editor'], ['Rod Taylor', 'actor'], ['Alan Young', 'actor'], ['Yvette Mimieux', 'actress'], ['Sebastian Cabot', 'actor'], ['George Pal', 'director'], ['David Duncan', 'writer'], ['H.G. Wells', 'writer'], ['Russell Garcia', 'composer'], ['Paul Vogel', 'cinematographer']]"
"['tt0054389', ""['Drama', 'Thriller', 'Crime']"", 'Tirez sur le pianiste', '1960-10-21', '7.2']","[['Raoul Coutard', 'cinematographer'], ['Charles Aznavour', 'actor'], ['Marie Dubois', 'actress'], ['Nicole Berger', 'actress'], ['Michèle Mercier', 'actress'], ['François Truffaut', 'director'], ['David Goodis', 'writer'], ['Marcel Moussy', 'writer'], ['Pierre Braunberger', 'producer'], ['Georges Delerue', 'composer']]"
"['tt0054407', ""['Crime', 'Drama', 'Thriller']"", 'Le Trou', '1960-03-18', '8.2']","[['Ghislain Cloquet', 'cinematographer'], ['André Bervil', 'actor'], ['Jean Keraudy', 'actor'], ['Michel Constantin', 'actor'], ['Philippe Leroy', 'actor'], ['Jacques Becker', 'director'], ['José Giovanni', 'writer'], ['Jean Aurel', 'writer'], ['Serge Silberman', 'producer'], ['Philippe Arthuys', 'composer']]"
"['tt0054412', ""['Drama']"", 'Tunes of Glory', '1960-08-16', '7.1']","[['Anne V. Coates', 'editor'], ['Alec Guinness', 'actor'], ['John Mills', 'actor'], ['Susannah York', 'actress'], ['Dennis Price', 'actor'], ['Ronald Neame', 'director'], ['James Kennaway', 'writer'], ['Colin Lesslie', 'producer'], ['Malcolm Arnold', 'composer'], ['Arthur Ibbetson', 'cinematographer']]"
"['tt0054442', ""['Comedy']"", 'Il vigile', '1960-01-01', '7.8']","[['Leonida Barboni', 'cinematographer'], ['Alberto Sordi', 'actor'], ['Vittorio De Sica', 'actor'], ['Marisa Merlini', 'actress'], ['Mara Berni', 'actress'], ['Luigi Zampa', 'director'], ['Rodolfo Sonego', 'writer'], ['Ugo Guerra', 'writer'], ['Guido Giambartolomei', 'producer'], ['Piero Umiliani', 'composer']]"
"['tt0054443', ""['Horror', 'Science Fiction']"", 'Village of the Damned', '1960-11-05', '7.1']","[['Geoffrey Faithfull', 'cinematographer'], ['George Sanders', 'actor'], ['Barbara Shelley', 'actress'], ['Michael Gwynn', 'actor'], ['Laurence Naismith', 'actor'], ['Wolf Rilla', 'director'], ['Stirling Silliphant', 'writer'], ['Ronald Kinnoch', 'writer'], ['John Wyndham', 'writer'], ['Ron Goodwin', 'composer']]"
